[PRODUCTS]
!PRODUCT_ID,!SKU,!MAIN_CATEGORY,!ADDITIONAL_CATEGORIES,!BRAND_ID,!NAME,!DESCRIPTION,!META_KEYWORDS,!META_DESCRIPTION,!META_TITLE,!PRICE,!LIST_PRICE,!WEIGHT,!IN_STOCK,!STATUS,!CLEAN_URL,!KEYWORDS
192,SKU767,36,"8,31,36",3,"2019 Inspiron 15 5000 15.6"" FHD Touchscreen Laptop Computer, AMD Quad-Core Ryzen 5 2500U (Beat i7-7500u) up to 3.6GHz, AC WiFi, Windows 10, Up to 8GB 16GB 32GB DDR4, 1TB HDD 128GB 256GB 512GB 1TB SSD","<ul><line-break>	<li>Choose RAM from 8GB DDR4 16GB DDR4 32GB DDR4, Hard Drive from 1TB HDD 128GB SSD 256GB SSD 512GB SSD TO 1TB SSD for your desired specs.</li><line-break>	<li>AMD Ryzen 5 2500U Quad-Core Processor 2.0GHz( 6 MB cache, up to 3.6GHz ), Beat I7-7500u i5-7200u</li><line-break>	<li>15.6"" 1920x1080 FHD LED-Backlit Touchscreen Display; AMD Radeon RX Vega 8 Graphics</li><line-break>	<li>802.11ac Wi-Fi + Bluetooth 4.1, Windows 10 Home 64-Bit, MaxxAudio Pro, Stereo speakers, 3-cel Lithium-ion Battery, 1x USB 2.0, 1x USB 3.0 w/ PowerShare, 1x HDMI, 1x SD Card Reader, 1x Headphone/Microphone combo jack</li><line-break>	<li>Windows 10 Home 64-Bit, Backlit Keyboard, 3-Cell Lithium-ion Battery</li><line-break></ul><line-break>",,,,549.00,569,0.00,1000,1,2019-Inspiron-15-5000-15.6-FHD-Touchscreen-Laptop-Computer-AMD-Quad-Core-Ryzen-5-2500U-Beat-i7-7500u-up-to-3.6GHz-AC-WiFi-Windows-10-Up-to-8GB-16GB-32GB-DDR4-1TB-HDD-128GB-256GB-512GB-1TB-SSD,
193,SKU798,36,"8,31,36",2,"2018 Premium HP Spectre x360 15t 15.6 4K UHD 2-in-1 Business Laptop, IPS Micro-Edge Gorilla Glass Touchscreen Intel Quad-Core i7-8550U NVIDIA MX150 Thunderbolt B&O Win 10- Up to 32G DDR4 1TB PCIe SSD","<ul><line-break>	<li>Upgrade Your RAM and Hard Drive up to 8G DDR4, 1TB PCIe NMVe SSD or Hybrid (+2TB HDD) for Your Desired Specs, HP HP Digital Pen supported</li><line-break>	<li>Intel Core i7-8550U (1.8 GHz, up to 4 GHz, 8MB cache, 4 cores)</li><line-break>	<li>15.6"" 4K IPS BrightView micro-edge WLED-backlit touch screen with Corning Gorilla Glass(3840 x 2160)with NVIDIA GeForce MX150(2 GB GDDR5 dedicated)</li><line-break>	<li>1 HDMI; 1 Thunderbolt 3; 1 headphone/microphone combo; 1 USB 3.1; 1 USB 3.1 Type-C</li><line-break>	<li>Windows 10 Home, 64-bit, backlit keyboard, Bang & Olufsen, Four speakers</li><line-break></ul><line-break>",,,,1299.00,1359,0.00,1000,1,2018-Premium-HP-Spectre-x360-15t-15.6-4K-UHD-2-in-1-Business-Laptop-IPS-Micro-Edge-Gorilla-Glass-Touchscreen-Intel-Quad-Core-i7-8550U-NVIDIA-MX150-Thunderbolt-B-and-O-Win-10-Up-to-32G-DDR4-1TB-PCIe-SSD,
194,SKU369,33,"8,31,33",3,"Toshiba 32LF221U19 32-inch 720p HD Smart LED TV - Fire TV Edition","<ul><line-break>	<li>Toshiba HD Smart TV &ndash; Fire TV Edition delivers 720p picture quality with deep blacks and rich colors.</li><line-break>	<li>With the Fire TV experience built-in, enjoy tens of thousands of channels, apps, and Alexa skills, including Netflix, Prime Video, Hulu, HBO, SHOWTIME, STARZ, and more.</li><line-break>	<li>Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen (HD antenna required).</li><line-break>	<li>Easily control your TV with the included Voice Remote with Alexa&mdash;plus, launch apps, search for titles, play music, switch inputs, control smart home devices, and more, using just your voice.</li><line-break>	<li>Dimensions (W x H x D): TV without stand: 29&rdquo; x 17.2&rdquo; x 3.3&rdquo;, TV with stand: 29&rdquo; x 18.6&rdquo; x 7.1&rdquo;. Multiple device input/output options: 3 HDMI including 1 with ARC, USB, composite input, antenna/cable input, digital output (optical), audio output, Ethernet.</li><line-break></ul><line-break>",,,,129.00,189,0.00,1000,1,Toshiba-32LF221U19-32-inch-720p-HD-Smart-LED-TV-Fire-TV-Edition,
195,SKU866,33,"8,31,33",3,"Hisense 2018 Model 55"" Class 55H6E (54.6"" diag.) 3840 x 2160 4K UHD Smart DLED TV with HDR (Certified Refurbished)","<ul><line-break>	<li>This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, a minimum 90-day warranty, and may arrive in a generic box. Only select sellers who maintain a high performance bar may offer Certified Refurbished products on Amazon.com</li><line-break>	<li>With over 8 million pixels, the Hisense H6 Series offers a crisp, clear picture when compared to Full HD. And thanks to our UHD Upscaler, which brings lower resolution content as close to 4K as possible, your favorite movies, games and shows are ready to be seen in a whole new light.</li><line-break>	<li>High Dynamic Range (HDR*) boosts the contrast of every image while delivering vivid, deep colors. With enhancements to the darkest and lightest areas of the picture, HDR* delivers an image that looks closer to life.</li><line-break>	<li>Personalize your entertainment with the Hisense Smart operating system. The H6 Series provides fast access to Netflix, , YouTube, TikiLive and more through simple one-touch hot keys on the remote control.</li><line-break>	<li>What good is a beautiful picture if the sound is tiny and thin? With the Hisense H6 Series, you dont have to compromise. Prepare to be blown away by the full, detailed, award-winning sound offered by dbx-tv digital audio technology.</li><line-break></ul><line-break>",,,,399.00,429,0.00,1000,1,Hisense-2018-Model-55-Class-55H6E-54.6-diag.-3840-x-2160-4K-UHD-Smart-DLED-TV-with-HDR-Certified-Refurbished,
196,SKU861,33,"8,31,33",2,"Hisense 65"" Class 4K (2160P) H6 Series UHD Smart LED TV 65H6D (Certified Refurbished)","<ul><line-break>	<li>This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, a minimum 90-day warranty, and may arrive in a generic box. Only select sellers who maintain a high performance bar may offer Certified Refurbished products on Amazon.com</li><line-break>	<li>Lose yourself in scenes that have an elevated brightness and range of colors thanks to *HDR. Give that 1080p movie from your collection a boost by viewing it in or near 4K</li><line-break>	<li>We&rsquo;ve pre-installed all your favorite apps for you, and there are eight ports to help you connect to external devices. Use the built-in Wifi to access your favorite apps and other content.</li><line-break>	<li>Let the rich sound, integrated by dbx-tv Award-Winning Audio Technology, carry you away. You&rsquo;ll hear every detail in the background of your favorite movie and experience it differently.</li><line-break>	<li>Enjoy streaming content from the Media Player and Receiver.</li><line-break></ul><line-break>",,,,699.00,729,0.00,1000,1,Hisense-65-Class-4K-2160P-H6-Series-UHD-Smart-LED-TV-65H6D-Certified-Refurbished,
197,SKU973,33,"8,31,33",2,"Free Signal TV Transit 28"" 12 Volt DC Powered LED Flat Screen HDTV for RV Camper and Mobile Use","<ul><line-break>	<li>Mobile High Performance 28 inch LED TV - Get HD picture quality from this superb DC-powered 12 volt television with 1366 x 768 resolution. Groundbreaking engineering results in a lightweight TV with dynamic audio response and advanced noise reduction circuitry.</li><line-break>	<li>The Easy-to-Set-Up and Versatile RV Flat Screen TV - Simple 12V connection. 3 HDMI Inputs. Can also be used at home by converting to AC with the optional CHD 1260 Power Brick Adapter.</li><line-break>	<li>Perfect Television for Campers, Trailers, RVs, and More - The Transit 28 inch 12 volt powered flat screen TV is also ideal for cars and trucks. With high-resolution picture from a mobile TV line, it goes where other mobile TVs dare not go!</li><line-break>	<li>Flat Screen TV Mounting Options - Can be wall mounted or placed on a tabletop with included stand, making it well suited for both travel and home use.</li><line-break>	<li>Product Peace of Mind with Free Signal TV Support - Not only are you covered by a 1-Year full replacement warranty, Free Signal TV&rsquo;s Tech Support experts are also available to help with questions or set up advice.</li><line-break></ul><line-break>",,,,259.00,279,0.00,996,1,Free-Signal-TV-Transit-28-12-Volt-DC-Powered-LED-Flat-Screen-HDTV-for-RV-Camper-and-Mobile-Use,
198,SKU436,33,"8,31,33",2,"TCL 43S403 43"" 4K UHD HDR Roku Smart LED TV (Certified Refurbished)","<p><strong>Product works and looks like new. Comes with a 90-day warranty.</strong></p><line-break><line-break><p>This Amazon Renewed product is professionally inspected and tested by an Amazon qualified supplier. Box and accessories may be generic.&nbsp;<a href=""https://www.amazon.com/dp/B077GPXLCH/ref=sxbs_sxwds-deals_1?pf_rd_p=c32a1f21-f427-444c-bab6-1b04bcb652a2&pd_rd_wg=qik6u&pf_rd_r=RNM0ZYE4DZ1X7XM8YB69&pd_rd_i=B077GPXLCH&pd_rd_w=VecBC&pd_rd_r=174f5fe7-b72a-4907-b12e-1b0f764205c9&ie=UTF8&qid=1545917273&sr=1#renewedProgramDescriptionBtf"">Learn more</a></p><line-break><line-break><ul><line-break>	<li>This Certified Refurbished product has been tested and certified to work and look like new, with minimal to no signs of wear, by a manufacturer or specialized third-party seller approved by Amazon. The product is backed by a minimum 90-day warranty, and may arrive in a generic brown or white box.</li><line-break></ul><line-break>",,,,229.00,249,0.00,1000,1,TCL-43S403-43-4K-UHD-HDR-Roku-Smart-LED-TV-Certified-Refurbished,
199,SKU570,33,"8,31,33",4,"Element ELEFW3916R 39"" 720p HDTV (Certified Refurbished)","<ul><line-break>	<li>Panel Resolution 1366 x 768</li><line-break>	<li>Dynamic Contrast Ratio 1000:1</li><line-break>	<li>Built -in 3D Vidoe Noise Reduction</li><line-break>	<li>Over-the-air ATSC/NTSC RF Input Support</li><line-break>	<li>On-line Manual: https://cdn.elementelectronics.com/app/uploads/2017/08/ELEFW3916-Manual.pdf</li><line-break></ul><line-break>",,,,169.00,189,0.00,1000,1,Element-ELEFW3916R-39-720p-HDTV-Certified-Refurbished,
200,SKU579,33,"8,31,33",4,"Insignia NS-43DF710NA19 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition","<ul><line-break>	<li>Insignia 4K UHD Smart TV &ndash; Fire TV Edition delivers true-to-life 4K Ultra HD picture quality with over 8 million pixels for stunning clarity, deep contrast, and vivid colors.</li><line-break>	<li>With the Fire TV experience built-in, enjoy tens of thousands of channels, apps, and Alexa skills, including Netflix, Prime Video, Hulu, HBO, SHOWTIME, STARZ, and more.</li><line-break>	<li>Fire TV Edition seamlessly integrates live over-the-air TV and streaming channels on a unified home screen (HD antenna required).</li><line-break>	<li>Easily control your TV with the included Voice Remote with Alexa&mdash;plus, launch apps, search for titles, play music, switch inputs, control smart home devices, and more, using just your voice.</li><line-break>	<li>Dimensions (W x H x D): TV without stand: 38.2&rdquo; x 22.5&rdquo; x 3.2&rdquo;, TV with stand: 38.2&rdquo; x 24.3&rdquo; x 8.9&rdquo;. Multiple device input/output options: 3 HDMI including 1 with ARC, USB, composite input, antenna/cable input, digital output (optical), audio output, Ethernet.</li><line-break></ul><line-break>",,,,249.00,269,0.00,1000,1,Insignia-NS-43DF710NA19-43-inch-4K-Ultra-HD-Smart-LED-TV-HDR-Fire-TV-Edition,
201,SKU896,33,"8,31,33",3,"LG Electronics 24LH4830-PU 24-Inch Smart LED TV (2016 Model) (Certified Refurbished)","<ul><line-break>	<li>This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, a minimum 90-day warranty, and may arrive in a generic box. Only select sellers who maintain a high performance bar may offer Certified Refurbished products on Amazon.com</li><line-break>	<li>24 Inch Simple Smart LED HD TV</li><line-break>	<li>Screen Share (Miracast & WiDi)</li><line-break>	<li>Wi-Fi Direct</li><line-break>	<li>Wide Viewing Angle Screen</li><line-break></ul><line-break>",,,,499.00,529,0.00,1000,1,,
202,SKU576,33,"8,31,33",4,"Westinghouse WD32HD1390 32-Inch LED 720p HDTV (Certified Refurbished)","<ul><line-break>	<li>This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, inspection, reconditioning and repackaging. The product ships with relevant accessories, a minimum 90-day warranty, and may arrive in a generic white or brown box. Accessories may be generic and not directly from the manufacturer. Only select sellers who maintain a high performance bar may offer Certified Refurbished products on Amazon.</li><line-break>	<li>HDMI Inputs: 3</li><line-break>	<li>Display Type: LED</li><line-break>	<li>Screen Size: 31.5 inches (Measured Diagonally)</li><line-break>	<li>Easily connect external devices, such as a Blu-ray player or a laptop.</li><line-break></ul><line-break>",,,,119.00,129,0.00,1000,1,Westinghouse-WD32HD1390-32-Inch-LED-720p-HDTV-Certified-Refurbished,
203,SKU682,33,"8,31,33",4,"Outdoor TV 55"" Weatherproof Television Compatible with LG 4K Smart LED Ultra HD IP68","<ul><line-break>	<li>IP68 FULLY WEATHERPROOF - These Sealoc outdoor TVs can handle extreme weather conditions whereas other outdoor TVs are designed for use under a patio cover. Sealoc treats the inner TV components with their patented nano-coating technology. Sealoc makes the only true outdoor TV that is IP68 rated weatherproof. Poolside capable.</li><line-break>	<li>SEALED SHUT - The exterior of the TV is wrapped and sealed shut to protect internal electrical components.</li><line-break>	<li>BRIGHTER PICTURE - Sealoc weatherproof outdoor TVs offer brilliant, bright and vivid pictures that work well in all lighting situations.</li><line-break>	<li>SLIMMER DESIGN - Sealoc outdoor TVs look just like regular indoor TVs but they can handle harsh weather conditions. Rated for temperatures from -14&deg; to +140&deg; F</li><line-break>	<li>CLEAR AUDIO - Sealoc outdoor and weatherproof TVs offer crystal clear audio, delivering rich highs, mids and low frequencies.</li><line-break></ul><line-break>",,,,1799.00,1899,0.00,1000,1,Outdoor-TV-55-Weatherproof-Television-Compatible-with-LG-4K-Smart-LED-Ultra-HD-IP68,
204,SKU1023,35,"8,31,35",2,"PlayStation 4 Slim 1TB Console by Sony","<ul><line-break>	<li>All new lighter slimmer PS4</li><line-break>	<li>1TB hard drive</li><line-break>	<li>All the greatest, games, TV, music and more</li><line-break></ul><line-break>",,,,269.00,299,0.00,1000,1,PlayStation-4-Slim-1TB-Console-by-Sony,
205,SKU256,35,"8,31,35",3,"Playstation 4 PRO 2Tb 500-Million Limited Edition Console (Limited to 50,000 Units Worldwide) bundle more customize now","<ul><line-break>	<li>Limited to 50,000 units worldwide and each system will have a commemorative copper plate on its front, with its limited edition serial number etched on. Translucent Shell &ndash; Commemorate 500 Million PlayStation systems sold with this Limited Edition PS4 Pro featuring a translucent blue console shell.</li><line-break></ul><line-break>",,,,1199.00,1299,0.00,1000,1,Playstation-4-PRO-2Tb-500-Million-Limited-Edition-Console-Limited-to-50-000-Units-Worldwide-bundle-more-customize-now,
206,SKU238,35,"8,31,35",3,"Xbox One S Two-Controller Bundle (1TB)","<ul><line-break>	<li>Watch 4K Blu-ray movies and stream 4K content on Netflix and Amazon Video</li><line-break>	<li>Experience richer, more luminous colors in games and video with High Dynamic Range</li><line-break>	<li>Play over 100 console exclusives and a growing library of Xbox 360 games on Xbox One</li><line-break>	<li>Bundle includes: Xbox One S 1TB Console and an Extra Pair of Xbox Wireless Controller White</li><line-break></ul><line-break>",,,,374.00,233,0.00,1000,1,,
207,SKU2073,35,"8,31,35",3,"Xbox One S 1TB Console – Battlefield 1 Special Edition Bundle","<ul><line-break>	<li>This bundle includes: Xbox One S Special Edition 1TB Console, full game digital download of Battlefield 1 Early Enlister Deluxe Edition, military green stand and controller, HDMI cable (4K Capable), power cable, and a 14-day Xbox Live Gold Trial.</li><line-break>	<li>Also includes the Hellfighter Pack, Red Baron Pack, Lawrence of Arabia Pack, a new visual appearance of the Behemoths, and 5 Battlepacks.</li><line-break>	<li>Watch 4K Blu-ray movies and stream 4K content on Netflix and Amazon Video.</li><line-break>	<li>Experience richer, more luminous colors in games and video with High Dynamic Range.</li><line-break>	<li>Play over 100 console exclusives and a growing library of Xbox 360 games on Xbox One.</li><line-break></ul><line-break>",,,,359.00,379,0.00,1000,1,Xbox-One-S-1TB-Console-Battlefield-1-Special-Edition-Bundle,
208,SKU438,35,"8,31,35",2,"Nintendo Switch – Neon Red and Neon Blue Joy-Con by Nintendo","<ul><line-break>	<li>Nintendo Switch console, Nintendo Switch dock, Joy-Con (L) and Joy-Con (R), and Two Joy-Con strap accessories</li><line-break>	<li>One Joy-Con grip, HDMI cable, and Nintendo Switch AC adapter</li><line-break></ul><line-break>",,,,305.00,295,0.00,1000,1,Nintendo-Switch-Neon-Red-and-Neon-Blue-Joy-Con-by-Nintendo,
209,SKU356,35,"8,31,35",2,"Nintendo Switch Bundle (6 items): 32GB Console Gray Joy-con, Game Disc Splatoon 2, 128GB Micro SD Card, Type C Cable, HDMI Cable Wall Charger","<ul><line-break>	<li>Bundle Includes: Switch console, Switch dock, Joy-Con (L) and Joy-Con (R), 2 Joy-Con strap accessories, 1 Joy-Con grip, AC adapter, HDMI cable,128GB SD Card, Game Disc Splatoon 2, Type C Cable, and HDMI CableBrand New sealed in original box. We ship From USA. For Delivery Address Outside USA: Buyer is responsible for import Duty, VAT, TAX and Broker Fee.Brand New sealed in original box. We ship From USA. For Delivery Address Outside USA: Buyer is responsible for import Duty, VAT, TAX and Broker</li><line-break>	<li>Enhanced Parental Control: The system includes various on-device parental controls, but parents can also download a smart device application that can be used to easily and conveniently monitor and set parental controls for Nintendo Switch.</li><line-break>	<li>Joy-Con controllers: Can be inserted into a Joy-Con grip accessory to be used like traditional controllers, held comfortably in each hand for independent left and right motion controls, or shared between two players for multiplayer gaming.</li><line-break>	<li>Surround sound: TV Mode supports 5.1 channel surround sound. Through the system&#39;s built-in audio jack, stereo speakers or headphones can be used when playing in handheld or tabletop modes.</li><line-break>	<li>Add this Nintendo Joy-Con to your Nintendo Switch console so friends can join in. Depending on the game, its two parts can be split or given to a second player, and it can be joined together or connected to the console for handheld play. Each part of this Nintendo Joy-Con has its own buttons, an accelerometer and a gyroscope for independent control.</li><line-break></ul><line-break>",,,,499.00,539,0.00,1000,1,Nintendo-Switch-Bundle-6-items-32GB-Console-Gray-Joy-con-Game-Disc-Splatoon-2-128GB-Micro-SD-Card-Type-C-Cable-HDMI-Cable-Wall-Charger,
210,SKU670,35,"8,31,35",4,"PlayStation 4 Pro 1TB Console","<ul><line-break>	<li>4K TV Gaming &ndash; PS4 Pro outputs gameplay to your 4K TV</li><line-break>	<li>More HD Power &ndash; Turn on Boost Mode to give PS4 games access to the increased power of PS4 Pro</li><line-break>	<li>HDR Technology&ndash; With an HDR TV, compatible PS4 games display an unbelievably vibrant and lifelike range of colors</li><line-break></ul><line-break>",,,,375.00,395,0.00,1000,1,PlayStation-4-Pro-1TB-Console,
211,SKU74,35,"8,31,35",4,"PlayStation 4 Pro 2TB Limited Edition Console - 500 Million Bundle","<ul><line-break>	<li>Translucent Shell &ndash; Commemorate 500 Million PlayStation systems sold with this Limited Edition PS4 Pro featuring a translucent blue console shell.</li><line-break>	<li>2TB Hard Drive &ndash; This massive hard drive provides tons of space for you to download and store games, apps, videos, screenshots, and more.</li><line-break>	<li>PlayStation Camera - Play and share with depth-sensing 3D technology that tracks you, your DUALSHOCK4 wireless controller, and PlayStation Move controllers. Personalize and share your gameplay livestreams with picture-in-picture video.</li><line-break>	<li>4K-TV Gaming &ndash; PS4 Pro outputs gameplay to your 4K TV. Many games, like Call of Duty: WWII, Gran Turismo Sport, and more, are optimized to look stunningly sharp and detailed when played on a 4K TV with PS4 Pro</li><line-break></ul><line-break>",,,,779.00,789,0.00,1000,1,PlayStation-4-Pro-2TB-Limited-Edition-Console-500-Million-Bundle,
212,SKU3583,35,"8,31,35",2,"Xbox One S 500GB Console (Certified Refurbished) ","<ul><line-break>	<li>This Certified Refurbished product is tested & certified by Microsoft to look and work like-new. The product includes all original accessories, and is backed by a 90-day warranty</li><line-break>	<li>500GB STORAGE CAPACITY: The Xbox One S has a generous 500GB of hard drive space which allows for ample game storage</li><line-break>	<li>4K ULTRA HD: Games and Blu-Ray streaming come to life in breathtaking 4K Ultra high definition</li><line-break>	<li>HIGH DYNAMIC RANGE: Your TV will display deeper color and richer contrast for enhanced picture quality</li><line-break>	<li>EXCLUSIVE TITLES: Play over 100 Xbox exclusive game titles like Forza Motorsport 7, Crackdown 3, State of Decay 2, and Gears of War 4</li><line-break></ul><line-break>",,,,209.00,229,0.00,1000,1,,
213,SKU856,35,"8,31,35",2,"Xbox One S 1TB Console","<ul><line-break>	<li>Includes: 1TB Xbox One S console, wireless controller, full game download of Minecraft, Minecraft Starter, and Creators Pack, 1,000 Minecoins, 14-day Xbox Live Gold and 1-month Xbox Game Pass trial.</li><line-break>	<li>1,000 MINECOINS: Use them to get maps, skins, textures packs and more from the in-game Marketplace!</li><line-break>	<li>STARTER PACK: Greek Mythology Mash-up, Plastic Texture Pack, Skin Pack 1, and Villains Skin Pack</li><line-break>	<li>CREATORS: Adventurer&#39;s Dream & Winter Mini-Games Festival by Noxcrew, Relics of the Privateers by Imagiverse, PureBDcraft Texture Pack, Pastel Skin Pack by Eneija, & Wildlife Savanna by PixelHeads.</li><line-break>	<li>Play Minecraft with friends who are on Windows 10, mobile, and console</li><line-break></ul><line-break>",,,,219.00,239,0.00,1000,1,Xbox-One-S-1TB-Console,
214,SKU223,38,"8,37,38",4,"Ross-Simons 1.50 ct. t.w. Multi-Stone Cluster Ring in 14kt Yellow Gold","<ul><line-break>	<li>14kt yellow gold, multi-stone ring for women.</li><line-break>	<li>0.50 ct. t.w. amethyst, 0.20 ct. t.w. citrine, 0.10 ct. t.w. garnet, 0.10 ct. t.w. peridot, 0.20 ct. t.w. quartz, 0.40 ct. t.w. topaz. 1/2"" wide.</li><line-break>	<li>Luxury 14kt yellow gold ring.</li><line-break>	<li>Multiple shape lemon quartz, multiple shape blue topaz, multiple shape burgundy garnet, multiple shape yellow citrine, multiple shape green peridot and multiple shape multicolored amethyst. Polished 14kt yellow gold.</li><line-break>	<li>Includes jewelry presentation box and 30-day, 100% money-back guarantee.</li><line-break></ul><line-break>",,,,435.00,455,0.00,1000,1,Ross-Simons-1.50-ct.-t.w.-Multi-Stone-Cluster-Ring-in-14kt-Yellow-Gold,
215,SKU259,38,"8,37,38",4,"14k Rose Gold Rose Quartz Fashion Ring","<ul><line-break>	<li>Beautiful complimentary gift box included with this purchase</li><line-break>	<li>Setting made entirely with genuine solid 14 karat gold</li><line-break>	<li>30 Day Satisfaction Guarantee</li><line-break>	<li>Photos may have been enlarged to show detail. Please see specifications below for product measurements.</li><line-break></ul><line-break>",,,,689.00,699,0.00,997,1,14k-Rose-Gold-Rose-Quartz-Fashion-Ring,
216,SKU2936,38,"8,37,38",2,"14kt Gold Sapphire and Diamond 6x4mm Oval Swirls Ring","<ul><line-break>	<li>Premium (AA) quality genuine Sapphire</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,239.00,249,0.00,1000,1,14kt-Gold-Sapphire-and-Diamond-6x4mm-Oval-Swirls-Ring,
217,SKU646,38,"8,37,38",4,"Ross-Simons 1.70 ct. t.w. Blue Apatite Five-Stone Ring With .39 ct. t.w. Diamonds in 14kt Yellow Gold","<ul><line-break>	<li>14kt yellow gold, apatite and diamond ring for women.</li><line-break>	<li>1.70 ct. t.w. apatite, 0.39 ct. t.w. diamond. 3/8"" wide.</li><line-break>	<li>Luxury 14kt yellow gold ring.</li><line-break>	<li>Oval shape blue apatite and brilliant cut round diamond. Polished 14kt yellow gold.</li><line-break>	<li>Includes jewelry presentation box and 30-day, 100% money-back guarantee.</li><line-break></ul><line-break>",,,,596.00,606,0.00,1000,1,Ross-Simons-1.70-ct.-t.w.-Blue-Apatite-Five-Stone-Ring-With-.39-ct.-t.w.-Diamonds-in-14kt-Yellow-Gold,
218,SKU666,38,"8,37,38",3,"14kt Gold Lab Emerald 8x6mm Oval Celtic Trinity Knot Ring","<ul><line-break>	<li>Premium quality lab-created Emerald</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,299.00,329,0.00,1000,1,LetsBuyGold-10k-Yellow-Gold-Real-Genuine-Ruby-Womens-Band-Ring,
219,SKU9353,38,"8,37,38",4,"14kt Gold Garnet and Diamond 6mm Heart Claddagh Ring","<ul><line-break>	<li>Premium quality genuine Garnet</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Garnet is the birthstone of January</li><line-break>	<li>Comes with a free teddy bear and gift bag, perfect for gift giving</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,199.00,219,0.00,1000,1,14kt-Gold-Garnet-and-Diamond-6mm-Heart-Claddagh-Ring,
220,SKU2203,38,"8,37,38",3,"14kt Gold Lab Pink Sapphire and Diamond 5mm Heart Split Band Swirl Ring","<ul><line-break>	<li>Premium quality lab-created Pink Sapphire</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,239.00,249,0.00,1000,1,14kt-Gold-Lab-Pink-Sapphire-and-Diamond-5mm-Heart-Split-Band-Swirl-Ring,
221,SKU946,38,"8,37,38",4,"14kt Gold Emerald and Diamond 4mm Round filligree Scroll Ring","<ul><line-break>	<li>Premium (AA) quality genuine Emerald</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,199.00,209,0.00,993,1,14kt-Gold-Emerald-and-Diamond-4mm-Round-filligree-Scroll-Ring,
222,SKU3567,38,"8,37,38",3,"14kt Gold Lab Alexandrite and Diamond 6x4mm Oval filligree Scroll Ring","<ul><line-break>	<li>Premium quality, color-changing, lab-created Alexandrite (chyrsoberyl)</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,199.00,209,0.00,1000,1,14kt-Gold-Lab-Alexandrite-and-Diamond-6x4mm-Oval-filligree-Scroll-Ring,
223,SKU224,38,"8,37,38",4,"14kt Gold Sapphire and Diamond 6x3mm Marquise Art Deco Ring","<ul><line-break>	<li>Premium quality, color-changing, lab-created Alexandrite (chyrsoberyl)</li><line-break>	<li>14 karat solid gold</li><line-break>	<li>Made in the USA</li><line-break></ul><line-break>",,,,199.00,209,0.00,1000,1,14kt-Gold-Sapphire-and-Diamond-6x3mm-Marquise-Art-Deco-Ring,
224,SKU167,39,"8,37,39",2,"Five And Two Jewellery Dallas Rainbow Gold-Plated Hoop Earrings","<ul><line-break>	<li><line-break>	<p>Mini hoop earrings from Five And Two Jewelry. Adorned with rainbow CZ detailing. Complete with a secure clasp closure.</p><line-break><line-break>	<p><strong>Content + Care</strong><br /><line-break>	- Gold-plated brass, CZ<br /><line-break>	- Wipe clean</p><line-break><line-break>	<p><strong>Size</strong><br /><line-break>	- 8 mm</p><line-break>	</li><line-break></ul><line-break>",,,,85.00,95,0.00,999,1,Kate-Spade-New-York-Womens-Clay-Pave-Small-Square-Studs-Earrings,
225,SKU2356,39,"8,37,39",3,"Five And Two Jewelry Piper Gold-Plated Earrings","<p>Tag charm earrings from Five And Two Jewelry. Gold-plated construction and finished with a secure clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metal<br /><line-break>- Wipe clean</p><line-break>",,,,59.00,69,0.00,1000,1,Five-And-Two-Jewelry-Piper-Gold-Plated-Earrings,
227,SKU2256,39,"8,37,39",2,"Five And Two Jewelry Chloe Gold-Plated Charm Earrings","<p>Celestial charm earrings from Five And Two Jewelry. Features CZ accents + finished with secure clasp closures.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated brass, CZ<br /><line-break>- Wipe clean</p><line-break>",,,,55.00,65,0.00,1000,1,Five-And-Two-Jewelry-Chloe-Gold-Plated-Charm-Earrings,
